dia_busqueda,origen,destino,hora_salida,hora_llegada,duracion,num_vuelo,aerolinea,cod_aerolinea,precio
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-20T10:05:00,2019-05-20T12:05:00,120,1149,Air France,AF,303.46
2019-04-15,Barcelona,Paris Orly,2019-05-20T14:05:00,2019-05-20T15:55:00,110,8018,Vueling Airlines,VY,109.01
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-20T07:50:00,2019-05-20T09:55:00,125,8242,Vueling Airlines,VY,109.01
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-20T12:20:00,2019-05-20T14:15:00,115,1349,Joon,JN,131.14
2019-04-15,Barcelona,Paris Orly,2019-05-20T07:00:00,2019-05-20T08:50:00,110,8012,Vueling Airlines,VY,117.76
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-20T10:05:00,2019-05-20T12:05:00,120,2253,Air France,AF,585.03
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-20T16:05:00,2019-05-20T18:10:00,125,8244,Vueling Airlines,VY,96.24
2019-04-15,Barcelona,Paris Orly,2019-05-20T17:35:00,2019-05-20T19:25:00,110,8020,Vueling Airlines,VY,117.76
2019-04-15,Barcelona,Paris Orly,2019-05-20T11:05:00,2019-05-20T12:55:00,110,5270,Vueling Airlines,VY,116.09
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-20T20:15:00,2019-05-20T22:20:00,125,8248,Vueling Airlines,VY,87.53
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-20T20:15:00,2019-05-20T22:20:00,125,5116,Vueling Airlines,VY,104.55
2019-04-15,Barcelona,Paris Orly,2019-05-20T08:20:00,2019-05-20T10:10:00,110,8024,Vueling Airlines,VY,109.01
2019-04-15,Barcelona,Paris Orly,2019-05-20T08:20:00,2019-05-20T10:10:00,110,5754,Vueling Airlines,VY,116.09
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-20T18:05:00,2019-05-20T20:05:00,120,3922,easyJet,EZY,122.64
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-20T18:05:00,2019-05-20T20:00:00,115,1549,Air France,AF,100.52
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-20T20:25:00,2019-05-20T22:20:00,115,1249,Joon,JN,119.06
2019-04-15,Barcelona,Paris Orly,2019-05-20T06:00:00,2019-05-20T07:50:00,110,5266,Vueling Airlines,VY,138.73
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-20T20:25:00,2019-05-20T22:20:00,115,2245,Joon,JN,168.23
2019-04-15,Barcelona,Paris Orly,2019-05-20T09:35:00,2019-05-20T11:25:00,110,5038,Vueling Airlines,VY,138.73
2019-04-15,Barcelona,Paris Orly,2019-05-20T09:35:00,2019-05-20T11:25:00,110,8008,Vueling Airlines,VY,117.76
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-20T12:20:00,2019-05-20T14:15:00,115,2207,Joon,JN,168.23
2019-04-15,Barcelona,Paris Orly,2019-05-20T19:20:00,2019-05-20T21:10:00,110,5276,Vueling Airlines,VY,116.09
2019-04-15,Barcelona,Paris Orly,2019-05-20T19:20:00,2019-05-20T21:10:00,110,8022,Vueling Airlines,VY,109.01
2019-04-15,Barcelona,Paris Orly,2019-05-20T07:00:00,2019-05-20T08:50:00,110,5268,Vueling Airlines,VY,138.73
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-20T18:05:00,2019-05-20T20:00:00,115,2246,Air France,AF,168.23
2019-04-15,Barcelona,Paris Orly,2019-05-20T20:20:00,2019-05-20T22:10:00,110,5278,Vueling Airlines,VY,138.73
2019-04-15,Barcelona,Paris Orly,2019-05-20T06:00:00,2019-05-20T07:50:00,110,8036,Vueling Airlines,VY,117.76
2019-04-15,Barcelona,Paris Orly,2019-05-27T08:20:00,2019-05-27T10:10:00,110,5754,Vueling Airlines,VY,116.88
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T20:25:00,2019-05-27T22:20:00,115,2245,Joon,JN,122.51
2019-04-15,Barcelona,Paris Orly,2019-05-27T08:20:00,2019-05-27T10:10:00,110,8024,Vueling Airlines,VY,100.41
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T18:05:00,2019-05-27T20:00:00,115,1549,Air France,AF,116.25
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T15:15:00,2019-05-27T17:10:00,115,1649,Joon,JN,116.25
2019-04-15,Barcelona,Paris Orly,2019-05-27T06:00:00,2019-05-27T07:50:00,110,5266,Vueling Airlines,VY,101.29
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T09:55:00,2019-05-27T11:55:00,120,3916,easyJet,EZY,93.82
2019-04-15,Barcelona,Paris Orly,2019-05-27T12:50:00,2019-05-27T14:40:00,110,5280,Vueling Airlines,VY,113.12
2019-04-15,Barcelona,Paris Orly,2019-05-27T09:35:00,2019-05-27T11:25:00,110,5038,Vueling Airlines,VY,113.12
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T20:15:00,2019-05-27T22:20:00,125,8248,Vueling Airlines,VY,79.54
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T18:05:00,2019-05-27T20:05:00,120,3922,easyJet,EZY,160.2
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T16:05:00,2019-05-27T18:10:00,125,8244,Vueling Airlines,VY,87.9
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T10:05:00,2019-05-27T12:05:00,120,2253,Air France,AF,326.11
2019-04-15,Barcelona,Paris Orly,2019-05-27T07:00:00,2019-05-27T08:50:00,110,8012,Vueling Airlines,VY,100.41
2019-04-15,Barcelona,Paris Orly,2019-05-27T20:20:00,2019-05-27T22:10:00,110,8028,Vueling Airlines,VY,108.71
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T06:15:00,2019-05-27T08:15:00,120,2208,Joon,JN,168.23
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T06:15:00,2019-05-27T08:15:00,120,1449,Joon,JN,118.2
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T20:15:00,2019-05-27T22:20:00,125,5116,Vueling Airlines,VY,101.29
2019-04-15,Barcelona,Paris Orly,2019-05-27T11:05:00,2019-05-27T12:55:00,110,5270,Vueling Airlines,VY,134.85
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T10:05:00,2019-05-27T12:05:00,120,1149,Air France,AF,195.02
2019-04-15,Barcelona,Paris Orly,2019-05-27T14:05:00,2019-05-27T15:55:00,110,8018,Vueling Airlines,VY,100.41
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T12:20:00,2019-05-27T14:15:00,115,1349,Joon,JN,130.27
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T07:50:00,2019-05-27T09:55:00,125,5292,Vueling Airlines,VY,101.29
2019-04-15,Barcelona,Paris Orly,2019-05-27T09:05:00,2019-05-27T11:00:00,115,3231,Transavia France,TO,85.41
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T07:50:00,2019-05-27T09:55:00,125,8242,Vueling Airlines,VY,87.9
2019-04-15,Barcelona,Paris Orly,2019-05-27T17:35:00,2019-05-27T19:25:00,110,8020,Vueling Airlines,VY,100.41
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T13:00:00,2019-05-27T15:05:00,125,3920,easyJet,EZY,121.34
2019-04-15,Barcelona,Paris Beauvais,2019-05-27T19:15:00,2019-05-27T21:15:00,120,6355,Ryanair,FR,53.85
2019-04-15,Barcelona,Paris Beauvais,2019-05-27T06:30:00,2019-05-27T08:30:00,120,6374,Ryanair,FR,33.79
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T15:15:00,2019-05-27T17:10:00,115,2269,Joon,JN,168.23
2019-04-15,Barcelona,Paris Orly,2019-05-27T11:05:00,2019-05-27T12:55:00,110,8016,Vueling Airlines,VY,108.71
2019-04-15,Barcelona,Paris Orly,2019-05-27T14:05:00,2019-05-27T15:55:00,110,5088,Vueling Airlines,VY,113.12
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T20:25:00,2019-05-27T22:20:00,115,1249,Joon,JN,88.7
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T16:05:00,2019-05-27T18:10:00,125,5294,Vueling Airlines,VY,101.29
2019-04-15,Barcelona,Paris Orly,2019-05-27T19:20:00,2019-05-27T21:10:00,110,5276,Vueling Airlines,VY,134.85
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T12:20:00,2019-05-27T14:15:00,115,2207,Joon,JN,216.55
2019-04-15,Barcelona,Paris Orly,2019-05-27T20:20:00,2019-05-27T22:10:00,110,5278,Vueling Airlines,VY,134.85
2019-04-15,Barcelona,Paris Orly,2019-05-27T19:20:00,2019-05-27T21:10:00,110,8022,Vueling Airlines,VY,108.71
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-05-27T18:05:00,2019-05-27T20:00:00,115,2246,Air France,AF,168.23
2019-04-15,Barcelona,Paris Orly,2019-05-27T07:00:00,2019-05-27T08:50:00,110,5268,Vueling Airlines,VY,116.88
2019-04-15,Barcelona,Paris Orly,2019-05-27T06:00:00,2019-05-27T07:50:00,110,8036,Vueling Airlines,VY,87.91
2019-04-15,Barcelona,Paris Orly,2019-05-27T17:35:00,2019-05-27T19:25:00,110,5274,Vueling Airlines,VY,113.12
2019-04-15,Barcelona,Paris Orly,2019-05-27T12:50:00,2019-05-27T14:40:00,110,8030,Vueling Airlines,VY,100.41
2019-04-15,Barcelona,Paris Orly,2019-05-27T09:35:00,2019-05-27T11:25:00,110,8008,Vueling Airlines,VY,100.41
2019-04-15,Barcelona,Paris Orly,2019-06-03T06:00:00,2019-06-03T07:50:00,110,8036,Vueling Airlines,VY,160.46
2019-04-15,Barcelona,Paris Orly,2019-06-03T12:50:00,2019-06-03T14:40:00,110,8030,Vueling Airlines,VY,135.44
2019-04-15,Barcelona,Paris Orly,2019-06-03T08:20:00,2019-06-03T10:10:00,110,5754,Vueling Airlines,VY,174.42
2019-04-15,Barcelona,Paris Orly,2019-06-03T09:35:00,2019-06-03T11:25:00,110,8008,Vueling Airlines,VY,135.44
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T16:05:00,2019-06-03T18:10:00,125,5294,Vueling Airlines,VY,165.0
2019-04-15,Barcelona,Paris Orly,2019-06-03T07:00:00,2019-06-03T08:50:00,110,5268,Vueling Airlines,VY,174.42
2019-04-15,Barcelona,Paris Orly,2019-06-03T11:05:00,2019-06-03T12:55:00,110,8016,Vueling Airlines,VY,135.44
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T18:05:00,2019-06-03T20:05:00,120,3922,easyJet,EZY,186.76
2019-04-15,Barcelona,Paris Orly,2019-06-03T19:20:00,2019-06-03T21:10:00,110,5276,Vueling Airlines,VY,174.42
2019-04-15,Barcelona,Paris Orly,2019-06-03T14:05:00,2019-06-03T15:55:00,110,5088,Vueling Airlines,VY,174.42
2019-04-15,Barcelona,Paris Beauvais,2019-06-03T19:15:00,2019-06-03T21:15:00,120,6355,Ryanair,FR,59.83
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T06:15:00,2019-06-03T08:15:00,120,2208,Joon,JN,319.22
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T13:00:00,2019-06-03T15:05:00,125,3920,easyJet,EZY,161.47
2019-04-15,Barcelona,Paris Orly,2019-06-03T19:20:00,2019-06-03T21:10:00,110,8022,Vueling Airlines,VY,135.44
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T12:20:00,2019-06-03T14:15:00,115,2207,Joon,JN,241.47
2019-04-15,Barcelona,Paris Orly,2019-06-03T14:05:00,2019-06-03T15:55:00,110,8018,Vueling Airlines,VY,135.44
2019-04-15,Barcelona,Paris Orly,2019-06-03T09:05:00,2019-06-03T11:00:00,115,3231,Transavia France,TO,112.06
2019-04-15,Barcelona,Paris Orly,2019-06-03T20:20:00,2019-06-03T22:10:00,110,5278,Vueling Airlines,VY,136.42
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T06:15:00,2019-06-03T08:15:00,120,1449,Joon,JN,193.0
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T12:20:00,2019-06-03T14:15:00,115,1349,Joon,JN,175.16
2019-04-15,Barcelona,Paris Orly,2019-06-03T11:05:00,2019-06-03T12:55:00,110,5270,Vueling Airlines,VY,174.42
2019-04-15,Barcelona,Paris Orly,2019-06-03T08:20:00,2019-06-03T10:10:00,110,8024,Vueling Airlines,VY,135.44
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T20:25:00,2019-06-03T22:20:00,115,1249,Joon,JN,148.65
2019-04-15,Barcelona,Paris Orly,2019-06-03T20:20:00,2019-06-03T22:10:00,110,8028,Vueling Airlines,VY,123.36
2019-04-15,Barcelona,Paris Orly,2019-06-03T07:00:00,2019-06-03T08:50:00,110,8012,Vueling Airlines,VY,148.38
2019-04-15,Barcelona,Paris Orly,2019-06-03T06:00:00,2019-06-03T07:50:00,110,5266,Vueling Airlines,VY,174.42
2019-04-15,Barcelona,Paris Orly,2019-06-03T09:35:00,2019-06-03T11:25:00,110,5038,Vueling Airlines,VY,174.42
2019-04-15,Barcelona,Paris Orly,2019-06-03T12:50:00,2019-06-03T14:40:00,110,5280,Vueling Airlines,VY,174.42
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T20:25:00,2019-06-03T22:20:00,115,2245,Joon,JN,211.42
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T18:05:00,2019-06-03T20:00:00,115,1549,Air France,AF,175.16
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T18:05:00,2019-06-03T20:00:00,115,2246,Air France,AF,241.47
2019-04-15,Barcelona,Paris Beauvais,2019-06-03T06:30:00,2019-06-03T08:30:00,120,6374,Ryanair,FR,71.27
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T20:15:00,2019-06-03T22:20:00,125,8248,Vueling Airlines,VY,135.44
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T10:05:00,2019-06-03T12:05:00,120,2253,Air France,AF,319.22
2019-04-15,Barcelona,Paris Orly,2019-06-03T20:40:00,2019-06-03T22:35:00,115,3239,Transavia France,TO,98.16
2019-04-15,Barcelona,Paris Orly,2019-06-03T17:35:00,2019-06-03T19:25:00,110,5274,Vueling Airlines,VY,174.42
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T07:50:00,2019-06-03T09:55:00,125,5292,Vueling Airlines,VY,174.42
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T10:05:00,2019-06-03T12:05:00,120,1149,Air France,AF,184.37
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T20:15:00,2019-06-03T22:20:00,125,5116,Vueling Airlines,VY,174.42
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T15:15:00,2019-06-03T17:10:00,115,1649,Joon,JN,164.88
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T15:15:00,2019-06-03T17:10:00,115,2269,Joon,JN,241.47
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T09:55:00,2019-06-03T11:55:00,120,3916,easyJet,EZY,145.76
2019-04-15,Barcelona,Paris Orly,2019-06-03T17:35:00,2019-06-03T19:25:00,110,8020,Vueling Airlines,VY,140.89
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T07:50:00,2019-06-03T09:55:00,125,8242,Vueling Airlines,VY,135.44
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-03T16:05:00,2019-06-03T18:10:00,125,8244,Vueling Airlines,VY,135.44
2019-04-15,Barcelona,Paris Orly,2019-06-10T11:05:00,2019-06-10T12:55:00,110,8016,Vueling Airlines,VY,181.17
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T06:15:00,2019-06-10T08:15:00,120,1449,Joon,JN,153.57
2019-04-15,Barcelona,Paris Orly,2019-06-10T14:05:00,2019-06-10T15:55:00,110,5088,Vueling Airlines,VY,457.92
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T15:15:00,2019-06-10T17:10:00,115,2269,Joon,JN,441.71
2019-04-15,Barcelona,Paris Beauvais,2019-06-10T19:15:00,2019-06-10T21:15:00,120,6355,Ryanair,FR,122.31
2019-04-15,Barcelona,Paris Orly,2019-06-10T06:00:00,2019-06-10T07:50:00,110,8036,Vueling Airlines,VY,111.29
2019-04-15,Barcelona,Paris Orly,2019-06-10T17:35:00,2019-06-10T19:25:00,110,5274,Vueling Airlines,VY,236.78
2019-04-15,Barcelona,Paris Orly,2019-06-10T12:50:00,2019-06-10T14:40:00,110,8030,Vueling Airlines,VY,181.17
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T16:05:00,2019-06-10T18:10:00,125,5294,Vueling Airlines,VY,212.41
2019-04-15,Barcelona,Paris Orly,2019-06-10T20:40:00,2019-06-10T22:35:00,115,3239,Transavia France,TO,242.43
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T07:50:00,2019-06-10T09:55:00,125,5292,Vueling Airlines,VY,174.42
2019-04-15,Barcelona,Paris Orly,2019-06-10T07:00:00,2019-06-10T08:50:00,110,5268,Vueling Airlines,VY,174.42
2019-04-15,Barcelona,Paris Orly,2019-06-10T08:20:00,2019-06-10T10:10:00,110,5754,Vueling Airlines,VY,174.42
2019-04-15,Barcelona,Paris Orly,2019-06-10T09:35:00,2019-06-10T11:25:00,110,8008,Vueling Airlines,VY,148.38
2019-04-15,Barcelona,Paris Orly,2019-06-10T19:20:00,2019-06-10T21:10:00,110,8022,Vueling Airlines,VY,281.24
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T20:25:00,2019-06-10T22:20:00,115,1249,Joon,JN,211.37
2019-04-15,Barcelona,Paris Orly,2019-06-10T20:20:00,2019-06-10T22:10:00,110,8028,Vueling Airlines,VY,222.58
2019-04-15,Barcelona,Paris Orly,2019-06-10T08:20:00,2019-06-10T10:10:00,110,8024,Vueling Airlines,VY,136.3
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T13:00:00,2019-06-10T15:05:00,125,3920,easyJet,EZY,210.51
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T06:15:00,2019-06-10T08:15:00,120,2208,Joon,JN,216.55
2019-04-15,Barcelona,Paris Orly,2019-06-10T12:50:00,2019-06-10T14:40:00,110,5280,Vueling Airlines,VY,194.88
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T10:05:00,2019-06-10T12:05:00,120,1149,Air France,AF,194.98
2019-04-15,Barcelona,Paris Orly,2019-06-10T11:05:00,2019-06-10T12:55:00,110,5270,Vueling Airlines,VY,194.88
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T12:20:00,2019-06-10T14:15:00,115,1349,Joon,JN,194.98
2019-04-15,Barcelona,Paris Beauvais,2019-06-10T06:30:00,2019-06-10T08:30:00,120,6374,Ryanair,FR,85.35
2019-04-15,Barcelona,Paris Orly,2019-06-10T09:35:00,2019-06-10T11:25:00,110,5038,Vueling Airlines,VY,174.42
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T07:50:00,2019-06-10T09:55:00,125,8242,Vueling Airlines,VY,136.3
2019-04-15,Barcelona,Paris Orly,2019-06-10T07:00:00,2019-06-10T08:50:00,110,8012,Vueling Airlines,VY,136.3
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T16:05:00,2019-06-10T18:10:00,125,8244,Vueling Airlines,VY,217.41
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T20:25:00,2019-06-10T22:20:00,115,2245,Joon,JN,326.11
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T12:20:00,2019-06-10T14:15:00,115,2207,Joon,JN,326.11
2019-04-15,Barcelona,Paris Orly,2019-06-10T14:05:00,2019-06-10T15:55:00,110,8018,Vueling Airlines,VY,281.24
2019-04-15,Barcelona,Paris Orly,2019-06-10T08:55:00,2019-06-10T10:50:00,115,3231,Transavia France,TO,130.27
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T18:05:00,2019-06-10T20:00:00,115,1549,Air France,AF,232.07
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T18:05:00,2019-06-10T20:00:00,115,2246,Air France,AF,441.71
2019-04-15,Barcelona,Paris Orly,2019-06-10T20:20:00,2019-06-10T22:10:00,110,5278,Vueling Airlines,VY,236.78
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T18:05:00,2019-06-10T20:05:00,120,3922,easyJet,EZY,223.94
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T15:15:00,2019-06-10T17:10:00,115,1649,Joon,JN,232.07
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T20:15:00,2019-06-10T22:20:00,125,8248,Vueling Airlines,VY,257.09
2019-04-15,Barcelona,Paris Orly,2019-06-10T19:20:00,2019-06-10T21:10:00,110,5276,Vueling Airlines,VY,457.92
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T09:55:00,2019-06-10T11:55:00,120,3916,easyJet,EZY,194.11
2019-04-15,Barcelona,Paris Orly,2019-06-10T17:35:00,2019-06-10T19:25:00,110,8020,Vueling Airlines,VY,222.58
2019-04-15,Barcelona,Paris Orly,2019-06-10T06:00:00,2019-06-10T07:50:00,110,5266,Vueling Airlines,VY,135.76
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T10:05:00,2019-06-10T12:05:00,120,2253,Air France,AF,326.11
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-10T20:15:00,2019-06-10T22:20:00,125,5116,Vueling Airlines,VY,236.78
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-17T20:15:00,2019-06-17T22:20:00,125,5116,Vueling Airlines,VY,175.73
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-17T18:05:00,2019-06-17T20:05:00,120,3922,easyJet,EZY,205.05
2019-04-15,Barcelona,Paris Orly,2019-06-17T19:20:00,2019-06-17T21:10:00,110,5276,Vueling Airlines,VY,197.32
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-17T15:15:00,2019-06-17T17:10:00,115,1649,Joon,JN,171.87
2019-04-15,Barcelona,Paris Orly,2019-06-17T12:50:00,2019-06-17T14:40:00,110,8030,Vueling Airlines,VY,192.97
2019-04-15,Barcelona,Paris Orly,2019-06-17T07:00:00,2019-06-17T08:50:00,110,5268,Vueling Airlines,VY,235.59
2019-04-15,Barcelona,Paris Orly,2019-06-17T09:35:00,2019-06-17T11:25:00,110,8008,Vueling Airlines,VY,192.97
2019-04-15,Barcelona,Paris Orly,2019-06-17T06:00:00,2019-06-17T07:50:00,110,8036,Vueling Airlines,VY,232.57
2019-04-15,Barcelona,Paris Orly,2019-06-17T20:20:00,2019-06-17T22:10:00,110,5278,Vueling Airlines,VY,175.73
2019-04-15,Barcelona,Paris Orly,2019-06-17T08:20:00,2019-06-17T10:10:00,110,5754,Vueling Airlines,VY,197.32
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-17T16:05:00,2019-06-17T18:10:00,125,5294,Vueling Airlines,VY,184.57
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-17T12:20:00,2019-06-17T14:15:00,115,2207,Joon,JN,268.66
2019-04-15,Barcelona,Paris Orly,2019-06-17T09:05:00,2019-06-17T11:00:00,115,3231,Transavia France,TO,189.63
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-17T10:05:00,2019-06-17T12:05:00,120,1149,Air France,AF,358.76
2019-04-15,Barcelona,Paris Orly,2019-06-17T14:05:00,2019-06-17T15:55:00,110,5088,Vueling Airlines,VY,184.57
2019-04-15,Barcelona,Paris Orly,2019-06-17T14:05:00,2019-06-17T15:55:00,110,8018,Vueling Airlines,VY,192.97
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-17T07:50:00,2019-06-17T09:55:00,125,8242,Vueling Airlines,VY,224.19
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-17T15:15:00,2019-06-17T17:10:00,115,2269,Joon,JN,223.12
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-17T16:05:00,2019-06-17T18:10:00,125,8244,Vueling Airlines,VY,197.06
2019-04-15,Barcelona,Paris Orly,2019-06-17T17:35:00,2019-06-17T19:25:00,110,8020,Vueling Airlines,VY,192.97
2019-04-15,Barcelona,Paris Orly,2019-06-17T09:35:00,2019-06-17T11:25:00,110,5038,Vueling Airlines,VY,184.57
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-17T10:05:00,2019-06-17T12:05:00,120,2253,Air France,AF,558.52
2019-04-15,Barcelona,Paris Orly,2019-06-17T06:00:00,2019-06-17T07:50:00,110,5266,Vueling Airlines,VY,235.59
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-17T20:15:00,2019-06-17T22:20:00,125,8248,Vueling Airlines,VY,188.89
2019-04-15,Barcelona,Paris Orly,2019-06-17T20:20:00,2019-06-17T22:10:00,110,8028,Vueling Airlines,VY,213.15
2019-04-15,Barcelona,Paris Orly,2019-06-17T08:20:00,2019-06-17T10:10:00,110,8024,Vueling Airlines,VY,207.43
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-17T09:55:00,2019-06-17T11:55:00,120,3916,easyJet,EZY,233.39
2019-04-15,Barcelona,Paris Orly,2019-06-17T07:00:00,2019-06-17T08:50:00,110,8012,Vueling Airlines,VY,220.0
2019-04-15,Barcelona,Paris Orly,2019-06-17T20:40:00,2019-06-17T22:35:00,115,3239,Transavia France,TO,181.46
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-17T20:25:00,2019-06-17T22:20:00,115,1249,Joon,JN,183.65
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-17T18:05:00,2019-06-17T20:00:00,115,1549,Air France,AF,217.01
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-17T20:25:00,2019-06-17T22:20:00,115,2245,Joon,JN,268.66
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-17T07:50:00,2019-06-17T09:55:00,125,5292,Vueling Airlines,VY,235.59
2019-04-15,Barcelona,Paris Orly,2019-06-17T19:20:00,2019-06-17T21:10:00,110,8022,Vueling Airlines,VY,207.43
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-17T18:05:00,2019-06-17T20:00:00,115,2246,Air France,AF,297.72
2019-04-15,Barcelona,Paris Orly,2019-06-17T17:35:00,2019-06-17T19:25:00,110,5274,Vueling Airlines,VY,184.57
2019-04-15,Barcelona,Paris Beauvais,2019-06-17T06:30:00,2019-06-17T08:30:00,120,6374,Ryanair,FR,59.83
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-17T06:15:00,2019-06-17T08:15:00,120,1449,Joon,JN,183.65
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-17T12:20:00,2019-06-17T14:15:00,115,1349,Joon,JN,183.65
2019-04-15,Barcelona,Paris Orly,2019-06-17T11:05:00,2019-06-17T12:55:00,110,5270,Vueling Airlines,VY,235.59
2019-04-15,Barcelona,Paris Orly,2019-06-17T11:05:00,2019-06-17T12:55:00,110,8016,Vueling Airlines,VY,220.0
2019-04-15,Barcelona,Paris Beauvais,2019-06-17T19:15:00,2019-06-17T21:15:00,120,6355,Ryanair,FR,50.15
2019-04-15,Barcelona,Paris Charles de Gaulle,2019-06-17T06:15:00,2019-06-17T08:15:00,120,2208,Joon,JN,223.12
